"Month","Avg_Heating_Load","Avg_Cooling_Load"
"2024-02",827.190476190476,0.523809523809524
"2024-03",1841.09677419355,1.25806451612903
"2024-04",1712.1,1.33333333333333
"2024-05",1514.14285714286,0.285714285714286
